_id,datetime,temperature
266,2016-08-19T10:30:00,84.75
267,2016-08-19T10:35:00,84.78
268,2016-08-19T10:40:00,84.66
269,2016-08-19T10:45:00,84.86
270,2016-08-19T10:50:00,85.1
271,2016-08-19T10:55:00,85.28
272,2016-08-19T11:00:00,85.66
273,2016-08-19T11:05:00,85.56
274,2016-08-19T11:10:00,86.22
275,2016-08-19T11:15:00,85.62
276,2016-08-19T11:20:00,85.72
277,2016-08-19T11:25:00,86.53
278,2016-08-19T11:30:00,86.41
279,2016-08-19T11:35:00,86.39
280,2016-08-19T11:40:00,86.48
281,2016-08-19T11:45:00,86.67
282,2016-08-19T11:50:00,82.37
283,2016-08-19T11:55:00,87.76
284,2016-08-19T12:00:00,87.77
285,2016-08-19T12:05:00,84.47
286,2016-08-19T12:10:00,83.6
287,2016-08-19T12:15:00,82.97
288,2016-08-19T12:20:00,82.22
289,2016-08-19T12:25:00,81.61
290,2016-08-19T12:30:00,81.49
291,2016-08-19T12:35:00,81.27
292,2016-08-19T12:40:00,81.55
293,2016-08-19T12:45:00,82.33
294,2016-08-19T12:50:00,83.49
295,2016-08-19T12:55:00,83.58
296,2016-08-19T13:00:00,83.37
297,2016-08-19T13:05:00,82.92
298,2016-08-19T13:10:00,81.63
299,2016-08-19T13:15:00,81.18
300,2016-08-19T13:20:00,80.68
301,2016-08-19T13:25:00,80.22
302,2016-08-19T13:30:00,80.84
303,2016-08-19T13:35:00,81.8
304,2016-08-19T13:40:00,82.24
305,2016-08-19T13:45:00,82.53
306,2016-08-19T13:50:00,82.96
307,2016-08-19T13:55:00,83.41
308,2016-08-19T14:00:00,83.79
309,2016-08-19T14:05:00,84.27
310,2016-08-19T14:10:00,84.73
311,2016-08-19T14:15:00,85.44
312,2016-08-19T14:20:00,86.45
313,2016-08-19T14:25:00,87.55
314,2016-08-19T14:30:00,89.34
315,2016-08-19T14:35:00,90.2
316,2016-08-19T14:40:00,89.26
317,2016-08-19T14:45:00,89
318,2016-08-19T14:50:00,88.66
319,2016-08-19T14:55:00,90.52
320,2016-08-19T15:00:00,89.42
321,2016-08-19T15:05:00,88.85
322,2016-08-19T15:10:00,88.97
323,2016-08-19T15:15:00,87.55
324,2016-08-19T15:20:00,89.15
325,2016-08-19T15:25:00,89.19
326,2016-08-19T15:30:00,88.14
327,2016-08-19T15:35:00,85.28
328,2016-08-19T15:40:00,85.1
329,2016-08-19T15:45:00,84.84
330,2016-08-19T15:50:00,86.42
331,2016-08-19T15:55:00,85.63
332,2016-08-19T16:00:00,86.19
333,2016-08-19T16:05:00,85.35
334,2016-08-19T16:10:00,84.99
335,2016-08-19T16:15:00,84.65
336,2016-08-19T16:20:00,84.13
337,2016-08-19T16:25:00,83.97
338,2016-08-19T16:30:00,83.78
339,2016-08-19T16:35:00,83.5
340,2016-08-19T16:40:00,83.44
341,2016-08-19T16:45:00,83.39
342,2016-08-19T16:50:00,83.28
343,2016-08-19T16:55:00,83.14
344,2016-08-19T17:00:00,83.27
345,2016-08-19T17:05:00,83.13
346,2016-08-19T17:10:00,83.27
347,2016-08-19T17:15:00,82.95
348,2016-08-19T17:20:00,82.59
349,2016-08-19T17:25:00,80.58
350,2016-08-19T17:30:00,79.78
351,2016-08-19T17:35:00,79.82
352,2016-08-19T17:40:00,79.54
353,2016-08-19T17:45:00,79.33
354,2016-08-19T17:50:00,78.69
355,2016-08-19T17:55:00,78.15
356,2016-08-19T18:00:00,77.22
357,2016-08-19T18:05:00,76.76
358,2016-08-19T18:10:00,76.11
359,2016-08-19T18:15:00,76.34
360,2016-08-19T18:20:00,76.34
361,2016-08-19T18:25:00,77.55
362,2016-08-19T18:30:00,77.93
363,2016-08-19T18:35:00,80.93
364,2016-08-19T18:40:00,81.95
365,2016-08-19T18:45:00,82.63
366,2016-08-19T18:50:00,82.77
367,2016-08-19T18:55:00,81.79
368,2016-08-19T19:00:00,80.64
369,2016-08-19T19:05:00,78.88
370,2016-08-19T19:10:00,77.22
371,2016-08-19T19:15:00,76.5
372,2016-08-19T19:20:00,75.56
373,2016-08-19T19:25:00,75.09
374,2016-08-19T19:30:00,74.37
375,2016-08-19T19:35:00,73.84
376,2016-08-19T19:40:00,75.02
377,2016-08-19T19:45:00,74.24
378,2016-08-19T19:50:00,73.5
379,2016-08-19T19:55:00,72.52
380,2016-08-19T20:00:00,71.24
381,2016-08-19T20:05:00,69.46
382,2016-08-19T20:10:00,67.41
383,2016-08-19T20:15:00,64.49
384,2016-08-19T20:20:00,58.56
385,2016-08-19T20:25:00,43.08
386,2016-08-19T20:30:00,40.55
387,2016-08-19T20:35:00,50.69
388,2016-08-19T20:40:00,50.98
389,2016-08-19T20:45:00,48.45
390,2016-08-19T20:50:00,47.38
391,2016-08-19T20:55:00,45.84
392,2016-08-19T21:00:00,35.58
393,2016-08-19T21:05:00,29.69
394,2016-08-19T21:10:00,28.49
395,2016-08-19T21:15:00,30.6
396,2016-08-19T21:20:00,19.77
397,2016-08-19T21:25:00,13.46
398,2016-08-19T21:30:00,13.4
399,2016-08-19T21:35:00,13.34
400,2016-08-19T21:40:00,13.34
401,2016-08-19T21:45:00,13.37
402,2016-08-19T21:50:00,13.59
403,2016-08-19T21:55:00,12.77
404,2016-08-19T22:00:00,2.44
405,2016-08-19T22:05:00,5
406,2016-08-19T22:10:00,2.24
407,2016-08-19T22:15:00,2.38
408,2016-08-19T22:20:00,2.38
409,2016-08-19T22:25:00,2.29
410,2016-08-19T22:30:00,2.37
411,2016-08-19T22:35:00,2.34
412,2016-08-19T22:40:00,2.3
413,2016-08-19T22:45:00,2.37
414,2016-08-19T22:50:00,2.3
415,2016-08-19T22:55:00,2.24
416,2016-08-19T23:00:00,2.25
417,2016-08-19T23:05:00,2.01
418,2016-08-19T23:10:00,1.98
419,2016-08-19T23:15:00,2.03
420,2016-08-19T23:20:00,2.03
421,2016-08-19T23:25:00,2.15
422,2016-08-19T23:30:00,2.25
423,2016-08-19T23:35:00,2.16
424,2016-08-19T23:40:00,2.21
425,2016-08-19T23:45:00,2.22
426,2016-08-19T23:50:00,2.17
427,2016-08-19T23:55:00,2.17
428,2016-08-20T00:00:00,2.09
429,2016-08-20T00:05:00,2.1
430,2016-08-20T00:10:00,2.24
431,2016-08-20T00:15:00,2.17
432,2016-08-20T00:20:00,2.14
433,2016-08-20T00:25:00,2.18
434,2016-08-20T00:30:00,1.96
435,2016-08-20T00:35:00,2.01
436,2016-08-20T00:40:00,13.18
437,2016-08-20T00:45:00,25.64
438,2016-08-20T00:50:00,22.81
439,2016-08-20T00:55:00,16.22
440,2016-08-20T01:00:00,1.97
441,2016-08-20T01:05:00,2.04
442,2016-08-20T01:10:00,2.03
443,2016-08-20T01:15:00,2.03
444,2016-08-20T01:20:00,2.08
445,2016-08-20T01:25:00,2.01
446,2016-08-20T01:30:00,2.03
447,2016-08-20T01:35:00,2.08
448,2016-08-20T01:40:00,1.99
449,2016-08-20T01:45:00,2.02
450,2016-08-20T01:50:00,2.09
451,2016-08-20T01:55:00,2.02
452,2016-08-20T02:00:00,2.02
453,2016-08-20T02:05:00,2.11
454,2016-08-20T02:10:00,2.06
455,2016-08-20T02:15:00,2.06
456,2016-08-20T02:20:00,2.05
457,2016-08-20T02:25:00,2.05
458,2016-08-20T02:30:00,2.09
459,2016-08-20T02:35:00,2.06
460,2016-08-20T02:40:00,2.05
461,2016-08-20T02:45:00,2.11
462,2016-08-20T02:50:00,2.03
463,2016-08-20T02:55:00,2.05
464,2016-08-20T03:00:00,2.12
465,2016-08-20T03:05:00,2.01
466,2016-08-20T03:10:00,2.06
467,2016-08-20T03:15:00,2.09
468,2016-08-20T03:20:00,2.06
469,2016-08-20T03:25:00,2.06
470,2016-08-20T03:30:00,2.07
471,2016-08-20T03:35:00,2.09
472,2016-08-20T03:40:00,2.06
473,2016-08-20T03:45:00,2.07
474,2016-08-20T03:50:00,2.08
475,2016-08-20T03:55:00,3.63
476,2016-08-20T04:00:00,3.97
477,2016-08-20T04:05:00,5.47
478,2016-08-20T04:10:00,5.3
479,2016-08-20T04:15:00,5.46
480,2016-08-20T04:20:00,3.81
481,2016-08-20T04:25:00,3.71
482,2016-08-20T04:30:00,2.02
483,2016-08-20T04:35:00,2.05
484,2016-08-20T04:40:00,2.1
485,2016-08-20T04:45:00,2.06
486,2016-08-20T04:50:00,2.05
487,2016-08-20T04:55:00,2.1
488,2016-08-20T05:00:00,2.31
489,2016-08-20T05:05:00,2.4
490,2016-08-20T05:10:00,4.77
491,2016-08-20T05:15:00,10.78
492,2016-08-20T05:20:00,8.94
493,2016-08-20T05:25:00,10.93
494,2016-08-20T05:30:00,8.42
495,2016-08-20T05:35:00,12.93
496,2016-08-20T05:40:00,9.31
497,2016-08-20T05:45:00,14
498,2016-08-20T05:50:00,18.23
499,2016-08-20T05:55:00,32.36
500,2016-08-20T06:00:00,37.03
501,2016-08-20T06:05:00,36.88
502,2016-08-20T06:10:00,26.87
503,2016-08-20T06:15:00,26.05
504,2016-08-20T06:20:00,28.34
505,2016-08-20T06:25:00,30.88
506,2016-08-20T06:30:00,33.45
507,2016-08-20T06:35:00,36.07
508,2016-08-20T06:40:00,37.76
509,2016-08-20T06:45:00,40.26
510,2016-08-20T06:50:00,52.24
511,2016-08-20T06:55:00,55.46
512,2016-08-20T07:00:00,55.68
513,2016-08-20T07:05:00,55.83
514,2016-08-20T07:10:00,54.33
515,2016-08-20T07:15:00,51.66
516,2016-08-20T07:20:00,51.77
517,2016-08-20T07:25:00,54.96
518,2016-08-20T07:30:00,59.8
519,2016-08-20T07:35:00,58.07
520,2016-08-20T07:40:00,53.23
521,2016-08-20T07:45:00,58.23
522,2016-08-20T07:50:00,63.78
523,2016-08-20T07:55:00,65.45
524,2016-08-20T08:00:00,65.8
525,2016-08-20T08:05:00,63.4
526,2016-08-20T08:10:00,60.61
527,2016-08-20T08:15:00,59.58
528,2016-08-20T08:20:00,59.48
529,2016-08-20T08:25:00,59.96
530,2016-08-20T08:30:00,64.87
531,2016-08-20T08:35:00,68.66
532,2016-08-20T08:40:00,67.2
533,2016-08-20T08:45:00,65.12
534,2016-08-20T08:50:00,63.94
535,2016-08-20T08:55:00,64.88
536,2016-08-20T09:00:00,63.37
537,2016-08-20T09:05:00,60.93
538,2016-08-20T09:10:00,58.41
539,2016-08-20T09:15:00,63.87
540,2016-08-20T09:20:00,68.4
541,2016-08-20T09:25:00,67.52
542,2016-08-20T09:30:00,60.78
543,2016-08-20T09:35:00,57.09
544,2016-08-20T09:40:00,57.6
545,2016-08-20T09:45:00,56.73
546,2016-08-20T09:50:00,58
547,2016-08-20T09:55:00,62.66
548,2016-08-20T10:00:00,66.65
549,2016-08-20T10:05:00,68.03
550,2016-08-20T10:10:00,71.62
551,2016-08-20T10:15:00,71.76
552,2016-08-20T10:20:00,69.11
553,2016-08-20T10:25:00,66.96
554,2016-08-20T10:30:00,66.74
555,2016-08-20T10:35:00,70.59
556,2016-08-20T10:40:00,72.8
557,2016-08-20T10:45:00,73.9
558,2016-08-20T10:50:00,77.9
559,2016-08-20T10:55:00,77.52
560,2016-08-20T11:00:00,78.63
561,2016-08-20T11:05:00,81.69
562,2016-08-20T11:10:00,80.95
563,2016-08-20T11:15:00,82.49
564,2016-08-20T11:20:00,83.55
565,2016-08-20T11:25:00,83.59
566,2016-08-20T11:30:00,81.25
567,2016-08-20T11:35:00,78.37
568,2016-08-20T11:40:00,77.7
569,2016-08-20T11:45:00,77.36
570,2016-08-20T11:50:00,75.77
571,2016-08-20T11:55:00,74.41
572,2016-08-20T12:00:00,76.05
573,2016-08-20T12:05:00,75.52
574,2016-08-20T12:10:00,74.08
575,2016-08-20T12:15:00,73.31
576,2016-08-20T12:20:00,74.96
577,2016-08-20T12:25:00,80.84
578,2016-08-20T12:30:00,82.16
579,2016-08-20T12:35:00,81.52
580,2016-08-20T12:40:00,76.88
581,2016-08-20T12:45:00,76.7
582,2016-08-20T12:50:00,74.2
583,2016-08-20T12:55:00,71.72
584,2016-08-20T13:00:00,74.73
585,2016-08-20T13:05:00,77.26
586,2016-08-20T13:10:00,78.96
587,2016-08-20T13:15:00,79.05
588,2016-08-20T13:20:00,81.9
589,2016-08-20T13:25:00,84.43
590,2016-08-20T13:30:00,84.96
591,2016-08-20T13:35:00,84.97
592,2016-08-20T13:40:00,85.06
593,2016-08-20T13:45:00,84.28
594,2016-08-20T13:50:00,84.64
595,2016-08-20T13:55:00,81.95
596,2016-08-20T14:00:00,81.18
597,2016-08-20T14:05:00,83.16
598,2016-08-20T14:10:00,85.54
599,2016-08-20T14:15:00,87.41
600,2016-08-20T14:20:00,89.53
601,2016-08-20T14:25:00,88.39
602,2016-08-20T14:30:00,87.04
603,2016-08-20T14:35:00,83.12
604,2016-08-20T14:40:00,78.95
605,2016-08-20T14:45:00,73.65
606,2016-08-20T14:50:00,78.31
607,2016-08-20T14:55:00,79.83
608,2016-08-20T15:00:00,79.4
609,2016-08-20T15:05:00,80.89
610,2016-08-20T15:10:00,83.48
611,2016-08-20T15:15:00,70.6
612,2016-08-20T15:20:00,58.09
613,2016-08-20T15:25:00,63.09
614,2016-08-20T15:30:00,69.23
615,2016-08-20T15:35:00,76.46
616,2016-08-20T15:40:00,80.27
617,2016-08-20T15:45:00,83.12
618,2016-08-20T15:50:00,84.69
619,2016-08-20T15:55:00,85.46
620,2016-08-20T16:00:00,85.27
621,2016-08-20T16:05:00,83.76
622,2016-08-20T16:10:00,80.48
623,2016-08-20T16:15:00,79.89
624,2016-08-20T16:20:00,81.84
625,2016-08-20T16:25:00,82.02
626,2016-08-20T16:30:00,78.9
627,2016-08-20T16:35:00,79.92
628,2016-08-20T16:40:00,81.05
629,2016-08-20T16:45:00,80.64
630,2016-08-20T16:50:00,78.52
631,2016-08-20T16:55:00,80.25
632,2016-08-20T17:00:00,76.94
633,2016-08-20T17:05:00,79.15
634,2016-08-20T17:10:00,79.94
635,2016-08-20T17:15:00,78.95
636,2016-08-20T17:20:00,71.59
637,2016-08-20T17:25:00,67.77
638,2016-08-20T17:30:00,70.17
639,2016-08-20T17:35:00,76.18
640,2016-08-20T17:40:00,78.74
641,2016-08-20T17:45:00,78.2
642,2016-08-20T17:50:00,76.33
643,2016-08-20T17:55:00,71.26
644,2016-08-20T18:00:00,71.48
645,2016-08-20T18:05:00,71.86
646,2016-08-20T18:10:00,70.71
647,2016-08-20T18:15:00,70.02
648,2016-08-20T18:20:00,70.7
649,2016-08-20T18:25:00,70.96
650,2016-08-20T18:30:00,71.58
651,2016-08-20T18:35:00,71.94
652,2016-08-20T18:40:00,72.36
653,2016-08-20T18:45:00,73.92
654,2016-08-20T18:50:00,74.89
655,2016-08-20T18:55:00,77.65
656,2016-08-20T19:00:00,78.87
657,2016-08-20T19:05:00,78.03
658,2016-08-20T19:10:00,76.65
659,2016-08-20T19:15:00,74.47
660,2016-08-20T19:20:00,72.04
661,2016-08-20T19:25:00,71.79
662,2016-08-20T19:30:00,71.39
663,2016-08-20T19:35:00,71.11
664,2016-08-20T19:40:00,74.13
665,2016-08-20T19:45:00,75.72
666,2016-08-20T19:50:00,70.46
667,2016-08-20T19:55:00,67.06
668,2016-08-20T20:00:00,63.27
669,2016-08-20T20:05:00,54.27
670,2016-08-20T20:10:00,49.94
671,2016-08-20T20:15:00,45.92
672,2016-08-20T20:20:00,42.92
673,2016-08-20T20:25:00,38.76
674,2016-08-20T20:30:00,37.63
675,2016-08-20T20:35:00,37.12
676,2016-08-20T20:40:00,31.95
677,2016-08-20T20:45:00,26.95
678,2016-08-20T20:50:00,22.67
679,2016-08-20T20:55:00,19.38
680,2016-08-20T21:00:00,16.95
681,2016-08-20T21:05:00,15.33
682,2016-08-20T21:10:00,14.39
683,2016-08-20T21:15:00,13.81
684,2016-08-20T21:20:00,13.49
685,2016-08-20T21:25:00,13.45
686,2016-08-20T21:30:00,13.32
687,2016-08-20T21:35:00,13.3
688,2016-08-20T21:40:00,13.31
689,2016-08-20T21:45:00,13.28
690,2016-08-20T21:50:00,13.27
691,2016-08-20T21:55:00,9.91
692,2016-08-20T22:00:00,2.11
693,2016-08-20T22:05:00,2.12
694,2016-08-20T22:10:00,2.48
695,2016-08-20T22:15:00,5.21
696,2016-08-20T22:20:00,5.33
697,2016-08-20T22:25:00,3.32
698,2016-08-20T22:30:00,2.02
699,2016-08-20T22:35:00,2.12
700,2016-08-20T22:40:00,2.03
701,2016-08-20T22:45:00,2.01
702,2016-08-20T22:50:00,2.1
703,2016-08-20T22:55:00,1.94
704,2016-08-20T23:00:00,1.89
705,2016-08-20T23:05:00,1.94
706,2016-08-20T23:10:00,1.89
707,2016-08-20T23:15:00,1.91
708,2016-08-20T23:20:00,1.96
709,2016-08-20T23:25:00,1.95
710,2016-08-20T23:30:00,1.95
711,2016-08-20T23:35:00,1.95
712,2016-08-20T23:40:00,1.94
713,2016-08-20T23:45:00,2
714,2016-08-20T23:50:00,1.94
715,2016-08-20T23:55:00,1.92
716,2016-08-21T00:00:00,2.01
717,2016-08-21T00:05:00,1.93
718,2016-08-21T00:10:00,1.97
719,2016-08-21T00:15:00,2.04
720,2016-08-21T00:20:00,1.94
721,2016-08-21T00:25:00,1.97
722,2016-08-21T00:30:00,2.04
723,2016-08-21T00:35:00,1.99
724,2016-08-21T00:40:00,1.98
725,2016-08-21T00:45:00,2.03
726,2016-08-21T00:50:00,2.04
727,2016-08-21T00:55:00,2.03
728,2016-08-21T01:00:00,2.05
729,2016-08-21T01:05:00,2.05
730,2016-08-21T01:10:00,27.1
731,2016-08-21T01:15:00,38.44
732,2016-08-21T01:20:00,39.65
733,2016-08-21T01:25:00,13.42
734,2016-08-21T01:30:00,1.99
735,2016-08-21T01:35:00,2
736,2016-08-21T01:40:00,2.08
